,Value
126098,400
126099,400
126100,400
126101,400
126102,400
126103,600
126104,600
126105,600
126106,600
126107,700
126108,600
126109,800
126110,800
126111,800
126112,800
126113,800
126114,800
126115,1000
126116,1000
126117,1000
126118,1000
126119,1000
126120,1000
126122,200
126123,200
126124,200
126125,200
126126,200
126127,200
126128,400
126129,400
126130,400
126131,400
126132,400
126133,400
126134,600
126135,600
126136,600
126137,600
126138,600
126139,1000
126140,800
126141,800
126142,800
126143,800
126144,800
126145,800
126146,1000
126147,1000
126148,1000
126149,1000
126150,1000
126151,1000
126152,400
126153,400
126154,400
126155,400
126156,400
126157,400
126158,800
126159,800
126160,800
126161,800
126162,800
126163,800
126164,1000
126165,1000
126166,1000
126167,1000
126168,1000
126169,1000
126170,2000
126171,2000
126172,2000
126173,2000
126174,2000
126175,1000
126176,2000
126177,2000
126178,2000
126179,2000
126180,2000
126181,2000
126183,200
126184,200
126185,200
126186,200
126187,200
126188,400
126189,400
126190,400
126191,400
126192,400
126193,600
126194,600
126195,600
126196,600
126197,600
126198,800
126199,800
126200,800
126201,800
126202,800
126203,800
126204,1000
126205,1000
126206,800
126207,1000
126208,1000
126209,1000
126210,400
126211,400
126212,400
126213,400
126214,800
126215,800
126216,800
126217,800
126218,1000
126219,1000
126220,1000
126221,1000
126222,1000
126223,1000
126224,2000
126225,2000
126226,2000
126227,2000
126228,2000
126229,1000
126230,2000
126231,2000
126232,2000
126233,2000
126234,2000
126235,2000
126237,200
126238,200
126239,200
126240,200
126241,200
126242,200
126243,400
126244,400
126245,400
126246,400
126247,400
126248,400
126249,600
126250,600
126251,600
126252,600
126253,600
126254,600
126255,800
126256,800
126257,800
126258,800
126259,800
126260,800
126261,1000
126262,1000
126263,1000
126264,1000
126265,1000
126266,1000
126267,400
126268,400
126269,400
126270,400
126271,400
126272,400
126273,800
126274,800
126275,800
126276,800
126277,800
126278,800
126279,1000
126280,1000
126281,2000
126282,1000
126283,1000
126284,2000
126285,2000
126286,2000
126287,2000
126288,2000
126289,2000
126290,2000
126291,2000
126292,2000
126293,2000
126294,2000
126295,2000
126296,2000
126298,100
126299,100
126300,100
126301,100
126302,100
126303,100
126304,200
126305,200
126306,200
126307,200
126308,200
126309,200
126310,300
126311,300
126312,300
126313,300
126314,300
126315,300
126316,400
126317,400
126318,500
126319,400
126320,400
126321,400
126322,500
126323,500
126324,500
126325,500
126326,500
126327,500
126328,200
126329,200
126330,200
126331,200
126332,200
126333,200
126334,400
126335,400
126336,400
126337,400
126338,400
126339,400
126340,600
126341,600
126342,600
126343,600
126344,600
126345,600
126346,800
126347,800
126348,800
126349,800
126350,1000
126351,800
126352,1000
126353,1000
126354,1000
126355,1000
126356,1000
126357,2000
126359,100
126360,100
126361,100
126362,100
126363,100
126364,100
126365,200
126366,200
126367,200
126368,200
126369,200
126370,200
126371,300
126372,300
126373,300
126374,300
126375,300
126376,300
126377,400
126378,800
126379,400
126380,400
126381,400
126382,500
126383,500
126384,500
126385,500
126386,500
126387,200
126388,200
126389,200
126390,200
126391,200
126392,200
126393,400
126394,400
126395,400
126396,400
126397,400
126398,400
126399,600
126400,600
126401,600
126402,600
126403,600
126404,800
126405,1000
126406,1000
126407,800
126408,800
126409,1000
126410,1000
126411,1000
126412,1000
126413,1000
126415,200
126416,200
126417,200
126418,200
126419,200
126420,200
126421,400
126422,400
126423,400
126424,400
126425,400
126426,400
126427,600
126428,600
126429,600
126430,600
126431,2000
126432,600
126433,800
126434,800
126435,800
126436,800
126437,800
126438,800
126439,1000
126440,1000
126441,1000
126442,1000
126443,1000
126444,400
126445,400
126446,400
126447,400
126448,400
126449,400
126450,800
126451,800
126452,800
126453,800
126454,800
126455,800
126456,1000
126457,1000
126458,1000
126459,1000
126460,1000
126461,1000
126462,2000
126463,2000
126464,2000
126465,2000
126466,4000
126467,2000
126468,2000
126469,2000
126470,2000
126471,2000
126473,100
126474,100
126475,100
126476,100
126477,100
126478,100
126479,200
126480,200
126481,200
126482,200
126483,200
126484,200
126485,300
126486,300
126487,300
126488,300
126489,300
126490,300
126491,400
126492,400
126493,400
126494,400
126495,400
126496,400
126497,500
126498,500
126499,1000
126500,500
126501,500
126502,500
126503,200
126504,200
126505,200
126506,200
126507,200
126508,200
126509,400
126510,400
126511,400
126512,400
126513,400
126514,400
126515,600
126516,600
126517,600
126518,600
126519,600
126520,600
126521,1000
126522,800
126523,800
126524,800
126525,800
126526,800
126527,1000
126528,4000
126529,1000
126530,1000
126531,1000
126532,1000
126534,100
126535,100
126536,100
126537,100
126538,100
126539,100
126540,200
126541,200
126542,200
126543,200
126544,200
126545,200
126546,300
126547,300
126548,300
126549,300
126550,300
126551,300
126552,400
126553,400
126554,400
126555,400
126556,400
126557,400
126558,800
126559,500
126560,500
126561,500
126562,500
126563,200
126564,200
126565,200
126566,200
126567,200
126568,200
126569,400
126570,400
126571,400
126572,400
126573,400
126574,400
126575,600
126576,4000
126577,600
126578,600
126579,600
126580,600
126581,800
126582,800
126583,800
126584,800
126585,800
126586,2000
126587,1000
126588,1000
126589,1000
126590,1000
126591,1000
126593,200
126594,200
126595,200
126596,200
126597,200
126598,200
126599,400
126600,400
126601,400
126602,400
126603,400
126604,400
126605,600
126606,600
126607,600
126608,600
126609,600
126610,600
126611,800
126612,800
126613,800
126614,400
126615,800
126616,800
126617,1000
126618,1000
126619,1000
126620,1000
126621,1000
126622,1000
126623,400
126624,400
126625,400
126626,400
126627,400
126628,400
126629,800
126630,800
126631,800
126632,800
126633,800
126634,800
126635,1000
126636,1000
126637,2000
126638,1000
126639,1000
126640,1000
126641,2000
126642,2000
126643,2000
126644,2000
126645,2000
126646,3000
126647,2000
126648,2000
126649,2000
126650,2000
126651,2000
126652,2000
126654,200
126655,200
126656,200
126657,200
126658,200
126659,200
126660,400
126661,400
126662,400
126663,400
126664,400
126665,400
126666,600
126667,600
126668,600
126669,600
126670,600
126671,600
126672,800
126673,800
126674,800
126675,800
126676,800
126677,800
126678,1000
126679,1000
126680,1000
126681,1000
126682,3000
126683,1000
126684,400
126685,400
126686,400
126687,400
126688,400
126689,400
126690,5000
126691,800
126692,800
126693,800
126694,5000
126695,800
126696,1000
126697,1000
126698,1000
126699,1000
126700,1000
126701,1000
126702,2000
126703,2000
126704,2000
126705,2000
126706,2000
126707,2000
126708,2000
126709,2000
126710,2000
126711,2000
126712,2000
126713,2000
126715,100
126716,100
126717,100
126718,100
126719,100
126720,100
126721,200
126722,200
126723,200
126724,200
126725,200
126726,200
126727,300
126728,300
126729,300
126730,300
126731,300
126732,300
126733,400
126734,500
126735,400
126736,400
126737,400
126738,400
126739,500
126740,500
126741,500
126742,500
126743,200
126744,200
126745,200
126746,200
126747,200
126748,400
126749,400
126750,400
126751,400
126752,400
126753,400
126754,2000
126755,600
126756,600
126757,600
126758,600
126759,600
126760,800
126761,800
126762,800
126763,800
126764,800
126765,800
126766,1000
126767,1000
126768,1000
126769,1000
126770,1000
126772,200
126773,200
126774,200
126775,200
126776,200
126777,200
126778,400
126779,400
126780,400
126781,400
126782,400
126783,400
126784,600
126785,600
126786,600
126787,600
126788,600
126789,600
126790,800
126791,800
126792,2000
126793,800
126794,800
126795,800
126796,1000
126797,1000
126798,1000
126799,1000
126800,1000
126801,1000
126802,400
126803,400
126804,400
126805,400
126806,400
126807,400
126808,800
126809,800
126810,800
126811,800
126812,800
126813,800
126814,1000
126815,1000
126816,1000
126817,1000
126818,1000
126819,1000
126820,2000
126821,2000
126822,2000
126823,2000
126824,2000
126825,2000
126826,2000
126827,2000
126828,2000
126829,2000
126830,2000
126831,2000
126833,200
126834,200
126835,200
126836,200
126837,200
126838,200
126839,400
126840,400
126841,400
126842,400
126843,400
126844,400
126845,600
126846,600
126847,600
126848,600
126849,600
126850,600
126851,800
126852,800
126853,800
126854,1000
126855,800
126856,800
126857,1000
126858,1000
126859,1000
126860,1000
126861,1000
126862,1000
126863,400
126864,400
126865,400
126866,400
126867,400
126868,400
126869,800
126870,800
126871,800
126872,800
126873,800
126874,800
126875,600
126876,1000
126877,1000
126878,1000
126879,1000
126880,1000
126881,2000
126882,2000
126883,2000
126884,2000
126885,2000
126886,2000
126887,2000
126888,2000
126889,2000
126890,2000
126891,2000
126892,2000
126894,200
126895,200
126896,200
126897,200
126898,200
126899,200
126900,400
126901,400
126902,400
126903,400
126904,400
126905,400
126906,600
126907,600
126908,600
126909,600
126910,600
126911,600
126912,800
126913,800
126914,800
126915,800
126916,800
126917,800
126918,1000
126919,1000
126920,2000
126921,1000
126922,1000
126923,1000
126924,400
126925,400
126926,400
126927,400
126928,400
126929,400
126930,800
126931,800
126932,800
126933,800
126934,800
126935,800
126936,1000
126937,1000
126938,700
126939,1000
126940,1000
126941,1000
126942,2000
126943,2000
126944,2000
126945,2000
126946,2000
126947,2000
126948,2000
126949,2000
126950,2000
126951,2000
126952,2000
126953,2000
126955,200
126956,200
126957,200
126958,200
126959,200
126960,200
126961,400
126962,400
126963,400
126964,400
126965,400
126966,400
126967,600
126968,600
126969,600
126970,600
126971,600
126972,600
126973,800
126974,800
126975,2000
126976,800
126977,800
126978,800
126979,1000
126980,1000
126981,1000
126982,1000
126983,1000
126984,1000
126985,400
126986,400
126987,400
126988,400
126989,400
126990,400
126991,800
126992,800
126993,800
126994,800
126995,800
126996,800
126997,1000
126998,1000
126999,1000
127000,1000
127001,1000
127002,1000
127003,2000
127004,2000
127005,2000
127006,2000
127007,2000
127008,2000
127009,2000
127010,2000
127011,2000
127012,2000
127013,2000
127014,2000
127016,200
127017,200
127018,200
127019,200
127020,200
127021,200
127022,400
127023,400
127024,400
127025,400
127026,400
127027,400
127028,600
127029,600
127030,600
127031,600
127032,600
127033,600
127034,800
127035,800
127036,800
127037,800
127038,800
127039,800
127040,1000
127041,1000
127042,1000
127043,2000
127044,1000
127045,1000
127046,400
127047,400
127048,400
127049,400
127050,400
127051,400
127052,800
127053,800
127054,800
127055,800
127056,800
127057,800
127058,1000
127059,1000
127060,1000
127061,1000
127062,1000
127063,1000
127064,2000
127065,2000
127066,8000
127067,2000
127068,2000
127069,2000
127070,2000
127071,2000
127072,2000
127073,3000
127074,2000
127075,2000
127077,200
127078,200
127079,200
127080,200
127081,200
127082,200
127083,400
127084,400
127085,400
127086,400
127087,400
127088,400
127089,600
127090,600
127091,600
127092,600
127093,600
127094,600
127095,800
127096,800
127097,800
127098,800
127099,800
127100,800
127101,1000
127102,1000
127103,1000
127104,3000
127105,1000
127106,1000
127107,400
127108,400
127109,400
127110,400
127111,400
127112,400
127113,800
127114,800
127115,800
127116,800
127117,800
127118,800
127119,1000
127120,1000
127121,1000
127122,1000
127123,1000
127124,1000
127125,4000
127126,2000
127127,2000
127128,6000
127129,2000
127130,2000
127131,2000
127132,2000
127133,2000
127134,2000
127135,2000
127136,2000
127138,100
127139,100
127140,100
127141,100
127142,100
127143,100
127144,200
127145,200
127146,200
127147,200
127148,200
127149,200
127150,300
127151,300
127152,300
127153,300
127154,300
127155,300
127156,400
127157,400
127158,400
127159,400
127160,400
127161,400
127162,500
127163,700
127164,500
127165,500
127166,500
127167,500
127168,200
127169,200
127170,200
127171,200
127172,200
127173,200
127174,400
127175,400
127176,400
127177,400
127178,400
127179,400
127180,600
127181,600
127182,600
127183,600
127184,600
127185,2000
127186,800
127187,800
127188,800
127189,800
127190,800
127191,800
127192,1000
127193,1000
127194,3000
127195,1000
127196,1000
127197,1000
127199,200
127200,200
127201,200
127202,200
127203,200
127204,200
127205,400
127206,400
127207,400
127208,400
127209,400
127210,400
127211,600
127212,600
127213,600
127214,600
127215,600
127216,600
127217,800
127218,800
127219,800
127220,800
127221,800
127222,800
127223,1000
127224,1000
127225,1000
127226,1000
127227,1000
127228,1000
127229,400
127230,400
127231,400
127232,400
127233,400
127234,400
127235,800
127236,800
127237,800
127238,800
127239,800
127240,800
127241,1000
127242,1000
127243,6000
127244,1000
127245,1000
127246,1000
127247,2000
127248,2000
127249,2000
127250,2000
127251,4000
127252,2000
127253,2000
127254,2000
127255,2000
127256,2000
127257,2000
127258,2000
127260,100
127261,100
127262,100
127263,100
127264,100
127265,100
127266,200
127267,200
127268,200
127269,200
127270,200
127271,200
127272,300
127273,300
127274,300
127275,300
127276,300
127277,300
127278,400
127279,400
127280,500
127281,400
127282,400
127283,400
127284,500
127285,500
127286,500
127287,500
127288,500
127289,500
127290,200
127291,200
127292,200
127293,200
127294,200
127295,200
127296,400
127297,400
127298,400
127299,400
127300,400
127301,400
127302,600
127303,600
127304,600
127305,1000
127306,600
127307,600
127308,800
127309,800
127310,800
127311,800
127312,800
127313,800
127314,1000
127315,2000
127316,1000
127317,1000
127318,1000
127319,1000
127321,200
127322,200
127323,200
127324,200
127325,200
127326,200
127327,400
127328,400
127329,400
127330,400
127331,400
127332,400
127333,600
127334,600
127335,600
127336,600
127337,600
127338,600
127339,800
127340,800
127341,800
127342,800
127343,800
127344,800
127345,1000
127346,2000
127347,1000
127348,1000
127349,1000
127350,1000
127351,400
127352,400
127353,400
127354,400
127355,400
127356,400
127357,800
127358,800
127359,800
127360,800
127361,800
127362,1000
127363,1000
127364,2000
127365,1000
127366,1000
127367,1000
127368,2000
127369,2000
127370,2000
127371,2000
127372,2000
127373,2000
127374,2000
127375,4000
127376,2000
127377,2000
127378,2000
127379,2000
127381,200
127382,200
127383,200
127384,200
127385,200
127386,200
127387,400
127388,400
127389,400
127390,400
127391,400
127392,400
127393,600
127394,600
127395,600
127396,600
127397,600
127398,600
127399,800
127400,800
127401,1000
127402,800
127403,800
127404,800
127405,1000
127406,1000
127407,1000
127408,1000
127409,1000
127410,1000
127411,400
127412,400
127413,400
127414,400
127415,400
127416,400
127417,800
127418,800
127419,800
127420,800
127421,800
127422,800
127423,1000
127424,1000
127425,1000
127426,1000
127427,1000
127428,1000
127429,2000
127430,2000
127431,2000
127432,2000
127433,2000
127434,2000
127435,1000
127436,2000
127437,2000
127438,2000
127439,2000
127440,2000
127442,100
127443,100
127444,100
127445,100
127446,100
127447,100
127448,200
127449,200
127450,200
127451,500
