,Value
77412,2000
77413,400
77414,600
77415,1000
77416,400
77417,300
77418,800
77419,2000
77420,800
77421,100
77422,1000
77423,1000
77424,2000
77425,800
77426,600
77427,2000
77428,200
77429,600
77430,2000
77431,800
77432,800
77433,2000
77434,400
77435,2000
77436,1000
77437,200
77438,200
77439,800
77440,2000
77441,400
77442,2000
77443,200
77444,600
77445,400
77446,800
77447,400
77448,600
77449,2000
77450,200
77451,600
77452,800
77453,1000
77454,400
77455,2000
77456,1000
77457,400
77458,800
77459,500
77460,400
77461,400
77462,400
77463,200
77464,300
77465,400
77466,2000
77467,400
77468,100
77469,1000
77470,400
77471,400
77472,600
77473,600
77474,800
77475,2000
77476,400
77477,300
77478,1000
77479,1000
77480,300
77481,600
77482,500
77483,1000
77484,800
77485,200
77486,400
77487,200
77488,400
77489,400
77490,500
77491,200
77492,800
77493,100
77494,1000
77495,600
77496,200
77497,2000
77498,1000
77499,800
77500,1000
77501,400
77502,400
77503,1000
77504,2000
77505,600
77506,1000
77507,600
77508,400
77509,2000
77510,2000
77511,300
77512,1000
77513,800
77514,500
77515,600
77516,400
77517,800
77518,500
77519,200
77520,2000
77521,200
77522,200
77523,600
77524,800
77525,800
77526,1000
77527,100
77528,1000
77529,800
77530,2000
77531,800
77532,200
77533,200
77534,1000
77535,100
77536,1000
77537,3000
77538,800
77539,100
77540,1000
77541,2000
77542,800
77543,800
77544,600
77545,400
77546,500
77547,2000
77548,200
77549,200
77550,400
77551,400
77552,800
77553,100
77554,400
77555,2000
77556,800
77557,1000
77558,400
77559,400
77560,600
77561,400
77562,800
77563,1000
77564,800
77565,200
77566,2000
77567,800
77568,800
77569,400
77570,4000
77571,2000
77572,600
77573,400
77574,1000
77575,2000
77576,400
77577,500
77578,400
77579,1000
77580,200
77581,400
77582,1000
77583,1000
77584,1000
77585,200
77586,1000
77587,800
77588,400
77589,100
77590,500
77591,100
77592,400
77593,800
77594,2000
77595,400
77596,200
77597,400
77598,200
77599,400
77600,400
77601,400
77602,800
77603,400
77604,800
77605,800
77606,2000
77607,100
77608,600
77609,200
77610,400
77611,400
77612,400
77613,400
77614,800
77615,600
77616,600
77617,800
77618,1000
77619,200
77620,600
77621,800
77622,400
77623,2000
77624,2000
77625,600
77626,2000
77627,400
77628,800
77629,400
77630,2000
77631,2000
77632,1000
77633,400
77634,100
77635,1000
77636,400
77637,600
77638,400
77639,100
77640,100
77641,200
77642,200
77643,800
77644,800
77645,100
77646,400
77647,200
77648,800
77649,400
77650,200
77651,500
77652,500
77653,2000
77654,400
77655,2000
77656,400
77657,200
77658,400
77659,100
77660,200
77661,2000
77662,800
77663,500
77664,100
77665,800
77666,400
77667,3000
77668,400
77669,2000
77670,2000
77671,1000
77672,400
77673,600
77674,600
77675,800
77676,400
77677,200
77678,800
77679,3000
77680,1000
77681,600
77682,1000
77683,400
77684,400
77685,1000
77686,1000
77687,200
77688,500
77689,200
77690,1000
77691,400
77692,400
77693,6000
77694,300
77695,400
77696,800
77697,400
77698,800
77699,800
77700,2000
77701,800
77702,400
77703,1000
77704,1000
77705,400
77706,400
77707,600
77708,200
77709,100
77710,200
77711,400
77712,600
77713,800
77714,1000
77715,400
77716,200
77717,200
77718,400
77719,400
77720,800
77721,300
77722,500
77723,1000
77724,1000
77725,1000
77726,300
77727,400
77728,200
77729,600
77730,1000
77731,400
77732,400
77733,400
77734,500
77735,2000
77736,400
77737,800
77738,400
77739,400
77740,1000
77741,800
77742,200
77743,800
77744,400
77745,200
77746,200
77747,1000
77748,400
77749,200
77750,400
77751,1000
77752,600
77753,1000
77754,400
77755,200
77756,1000
77757,800
77758,800
77759,2000
77760,200
77761,300
77762,800
77763,800
77764,600
77765,200
77766,2000
77767,600
77768,400
77769,400
77770,1000
77771,400
77772,200
77773,600
77774,200
77775,1000
77776,100
77777,800
77778,600
77779,600
77780,600
77781,800
77782,200
77783,4000
77784,1000
77785,200
77786,800
77787,800
77788,100
77789,600
77790,800
77791,800
77792,400
77793,400
77794,1000
77795,400
77796,2000
77797,400
77798,400
77799,600
77800,400
77801,200
77802,800
77803,600
77804,2000
77805,1000
77806,400
77807,300
77808,100
77809,400
77810,600
77811,200
77812,400
77813,1000
77814,2000
77815,800
77816,300
77817,200
77818,400
77819,400
77820,600
77821,400
77822,4000
77823,400
77824,400
77825,1000
77826,400
77827,400
77828,2000
77829,3000
77830,500
77831,600
77832,1000
77833,200
77834,1000
77835,2000
77836,1000
77837,800
77838,2000
77839,600
77840,200
77841,200
77842,600
77843,1000
77844,200
77845,1000
77846,200
77847,400
77848,600
77849,600
77850,200
77851,800
77852,2000
77853,1000
77854,400
77855,200
77856,100
77857,2000
77858,200
77859,200
77860,400
77861,500
77862,200
77863,500
77864,800
77865,400
77866,2000
77867,800
77868,500
77869,300
77870,400
77871,600
77872,800
77873,400
77874,800
77875,200
77876,2000
77877,600
77878,400
77879,800
77880,1000
77881,200
77882,400
77883,800
77884,400
77885,400
77886,200
77887,800
77888,800
77889,500
77890,800
77891,1000
77892,1000
77893,1000
77894,300
77895,200
77896,400
77897,2000
77898,200
77899,200
77900,400
77901,400
77902,1000
77903,400
77904,300
77905,400
77906,600
77907,400
77908,500
77909,800
77910,400
77911,800
77912,2000
77913,500
77914,800
77915,200
77916,3000
77917,800
77918,600
77919,2000
77920,400
77921,400
77922,800
77923,400
77924,200
77925,400
77926,2000
77927,100
77928,1000
77929,600
77930,1000
77931,2000
77932,600
77933,400
77934,400
77935,400
77936,800
77937,400
77938,800
77939,1000
77940,200
77941,500
77942,400
77943,100
77944,800
77945,400
77946,400
77947,200
77948,1000
77949,600
77950,1000
77951,1000
77952,300
77953,1000
77954,400
77955,800
77956,600
77957,400
77958,2000
77959,1000
77960,200
77961,500
77962,1000
77963,800
77964,200
77965,100
77966,500
77967,400
77968,300
77969,400
77970,300
77971,800
77972,400
77973,800
77974,500
77975,800
77976,2000
77977,200
77978,400
77979,400
77980,400
77981,400
77982,200
77983,600
77984,1000
77985,400
77986,400
77987,2000
77988,200
77989,800
77990,200
77991,1000
77992,500
77993,200
77994,500
77995,2000
77996,1000
77997,2000
77998,800
77999,400
78000,800
78001,800
78002,400
78003,400
78004,200
78005,1000
78006,200
78007,400
78008,1000
78009,200
78010,600
78011,1000
78012,400
78013,1000
78014,1000
78015,900
78016,600
78017,400
78018,200
78019,400
78020,1000
78021,200
78022,200
78023,400
78024,100
78025,600
78026,400
78027,200
78028,2000
78029,600
78030,400
78031,600
78032,200
78033,200
78034,600
78035,200
78036,1000
78037,1000
78038,1000
78039,600
78040,2000
78041,500
78042,600
78043,800
78044,400
78045,1000
78046,400
78047,400
78048,2000
78049,400
78050,400
78051,400
78052,100
78053,200
78054,600
78055,800
78056,600
78057,200
78058,400
78059,200
78060,300
78061,200
78062,800
78063,600
78064,2000
78065,400
78066,1000
78067,400
78068,400
78069,600
78070,1000
78071,2000
78072,400
78073,2000
78074,400
78075,800
78076,2000
78077,500
78078,400
78079,2000
78080,1000
78081,800
78082,800
78083,400
78084,200
78085,500
78086,100
78087,800
78088,400
78089,600
78090,800
78091,2000
78092,400
78093,300
78094,500
78095,800
78096,100
78097,800
78098,300
78099,200
78100,800
78101,1000
78102,2000
78103,1000
78104,600
78105,800
78106,400
78107,200
78108,400
78109,2000
78110,400
78111,200
78112,1000
78113,1000
78114,800
78115,800
78116,1000
78117,200
78118,600
78119,2000
78120,400
78121,2000
78122,600
78123,4000
78124,300
78125,400
78126,2000
78127,300
78128,600
78129,200
78130,500
78131,800
78132,800
78133,200
78134,800
78135,200
78136,200
78137,500
78138,800
78139,200
78140,200
78141,600
78142,200
78143,2000
78144,400
78145,800
78146,400
78147,2000
78148,400
78149,600
78150,800
78151,1000
78152,200
78153,400
78154,600
78155,500
78156,400
78157,1000
78158,200
78159,800
78160,800
78161,200
78162,400
78163,1000
78164,2000
78165,2000
78166,300
78167,600
78168,2000
78169,800
78170,600
78171,3000
78172,300
78173,1000
78174,800
78175,800
78176,400
78177,600
78178,1000
78179,800
78180,2000
78181,2000
78182,600
78183,1000
78184,2000
78185,1000
78186,800
78187,200
78188,800
78189,100
78190,200
78191,500
78192,1000
78193,200
78194,600
78195,200
78196,800
78197,200
78198,2000
78199,1000
78200,400
78201,200
78202,1000
78203,100
78204,2000
78205,1000
78206,800
78207,200
78208,2000
78209,500
78210,1000
78211,2000
78212,400
78213,1000
78214,1000
78215,1000
78216,200
78217,1000
78218,800
78219,400
78220,200
78221,600
78222,800
78223,800
78224,2000
78225,100
78226,1000
78227,1000
78228,600
78229,800
78230,1000
78231,3000
78232,2000
78233,2000
78234,100
78235,800
78236,1000
78237,300
78238,2000
78239,100
78240,100
78241,2000
78242,600
78243,800
78244,1000
78245,2000
78246,200
78247,1000
78248,100
78249,300
78250,1000
78251,800
78252,500
78253,200
78254,1000
78255,400
78256,800
78257,1000
78258,600
78259,1000
78260,800
78261,1000
78262,600
78263,600
78264,200
78265,2000
78266,800
78267,200
78268,600
78269,600
78270,200
78271,400
78272,1000
78273,400
78274,400
78275,400
78276,400
78277,400
78278,200
78279,2000
78280,500
78281,400
78282,600
78283,800
78284,1000
78285,2000
78286,500
78287,2000
78288,400
78289,2000
78290,100
78291,1000
78292,1000
78293,500
78294,100
78295,1000
78296,400
78297,400
78298,400
78299,800
78300,400
78301,400
78302,600
78303,100
78304,1000
78305,200
78306,400
78307,200
78308,1000
78309,400
78310,800
78311,800
78312,1000
78313,2000
78314,1000
78315,300
78316,800
78317,400
78318,500
78319,800
78320,800
78321,1000
78322,2000
78323,800
78324,600
78325,2000
78326,400
78327,2000
78328,300
78329,400
78330,800
78331,200
78332,1000
78333,200
78334,800
78335,800
78336,400
78337,800
78338,200
78339,500
78340,600
78341,200
78342,400
78343,400
78344,600
78345,2000
78346,400
78347,2000
78348,800
78349,400
78350,800
78351,800
78352,1000
78353,400
78354,1000
78355,600
78356,600
78357,600
78358,200
78359,1000
78360,2000
78361,400
78362,800
78363,800
78364,400
78365,400
78366,400
78367,1000
78368,1000
78369,2000
78370,800
78371,200
78372,800
78373,800
78374,1000
78375,400
78376,3000
78377,100
78378,100
78379,1000
78380,1000
78381,1000
78382,400
78383,800
78384,2000
78385,2000
78386,400
78387,2000
78388,300
78389,600
78390,1000
78391,800
78392,100
78393,400
78394,2000
78395,400
78396,400
78397,400
78398,300
78399,400
78400,500
78401,400
78402,800
78403,400
78404,100
78405,2000
78406,2000
78407,1000
78408,400
78409,400
78410,700
78411,600
78412,400
78413,200
78414,2000
78415,2000
78416,400
78417,3000
78418,400
78419,2000
78420,400
78421,600
78422,1000
78423,400
78424,400
78425,400
78426,400
78427,2000
78428,400
78429,1000
78430,800
78431,200
78432,800
78433,400
78434,500
78435,200
78436,1000
78437,800
78438,600
78439,400
78440,400
78441,200
78442,1000
78443,2000
78444,2000
78445,1000
78446,2000
78447,1000
78448,400
78449,100
78450,400
78451,500
78452,300
78453,400
78454,800
78455,800
78456,200
78457,400
78458,500
78459,100
78460,200
78461,1000
78462,600
78463,600
78464,600
78465,2000
78466,400
78467,400
78468,1000
78469,800
78470,200
78471,600
78472,400
78473,400
78474,2000
78475,5000
78476,400
78477,1000
78478,200
78479,800
78480,2000
78481,300
78482,800
78483,300
78484,1000
78485,500
78486,1000
78487,200
78488,2000
78489,300
78490,2000
78491,100
78492,2000
78493,300
78494,1000
78495,400
78496,500
78497,400
78498,200
78499,400
78500,2000
78501,600
78502,200
78503,200
78504,1000
78505,2000
78506,400
78507,600
78508,200
78509,1000
78510,400
78511,100
78512,800
78513,1000
78514,600
78515,800
78516,600
78517,2000
78518,1000
78519,2000
78520,2000
78521,200
78522,300
78523,2000
78524,200
78525,400
78526,600
78527,2000
78528,1000
78529,800
78530,200
78531,400
78532,2000
78533,600
78534,200
78535,800
78536,200
78537,2000
78538,400
78539,400
78540,1000
78541,800
78542,200
78543,100
78544,300
78545,600
78546,500
78547,2000
78548,300
78549,200
78550,5000
78551,200
78552,300
78553,600
78554,400
78555,600
78556,800
78557,400
78558,1000
78559,600
78560,200
78561,400
78562,800
78563,2000
78564,800
78565,1000
78566,400
78567,800
78568,400
78569,1000
78570,300
78571,800
78572,400
78573,600
78574,800
78575,2000
78576,500
78577,1000
78578,500
78579,800
78580,2000
78581,400
78582,1000
78583,800
78584,400
78585,2000
78586,800
78587,600
78588,500
78589,2000
78590,300
78591,800
78592,1000
78593,2000
78594,100
78595,400
78596,200
78597,300
78598,1000
78599,400
78600,500
78601,400
78602,1000
78603,300
78604,200
78605,800
78606,400
78607,400
78608,400
78609,400
78610,400
78611,800
78612,600
78613,600
78614,1000
78615,800
78616,1000
78617,2000
78618,600
78619,500
78620,1000
78621,1000
78622,800
78623,800
78624,1000
78625,2000
78626,800
78627,200
78628,400
78629,400
78630,600
78631,400
78632,800
78633,400
78634,1000
78635,2000
78636,600
78637,800
78638,1000
78639,200
78640,400
78641,400
78642,400
78643,400
78644,400
78645,2000
78646,800
78647,400
78648,1000
78649,200
78650,100
78651,1000
78652,200
78653,2000
78654,2000
78655,400
78656,1000
78657,2000
78658,2000
78659,600
78660,200
78661,200
78662,800
78663,200
78664,400
78665,600
78666,2000
78667,600
78668,400
78669,800
78670,800
78671,300
78672,2000
78673,1000
78674,100
78675,800
78676,2000
78677,200
78678,800
78679,400
78680,1000
78681,2000
78682,600
78683,2000
78684,600
78685,2000
78686,1000
78687,1000
78688,200
78689,200
78690,800
78691,800
78692,500
78693,600
78694,600
78695,800
78696,2000
78697,200
78698,400
78699,2000
78700,400
78701,400
78702,200
78703,1000
78704,400
78705,1000
78706,1000
78707,300
78708,500
78709,200
78710,800
78711,400
78712,1000
78713,400
78714,800
78715,400
78716,1000
78717,800
78718,100
78719,400
78720,100
78721,300
78722,800
78723,200
78724,100
78725,600
78726,400
78727,400
78728,2000
78729,800
78730,400
78731,2000
78732,100
78733,2000
78734,200
78735,800
78736,2000
78737,400
78738,1000
78739,300
78740,800
78741,400
78742,2000
78743,200
78744,400
78745,800
78746,500
78747,1000
78748,1000
78749,400
78750,1000
78751,600
78752,100
78753,800
78754,200
78755,200
78756,500
78757,200
78758,300
78759,400
78760,2000
78761,1000
78762,200
78763,400
78764,200
78765,1000
78766,1000
78767,600
78768,2000
78769,800
78770,400
78771,1000
78772,2000
78773,1000
78774,800
78775,800
78776,400
78777,600
78778,200
78779,2000
78780,400
78781,2000
78782,600
78783,800
78784,800
78785,800
78786,800
78787,400
78788,1000
78789,800
78790,800
78791,800
78792,400
78793,800
78794,500
78795,200
78796,400
78797,800
78798,600
78799,200
78800,2000
78801,400
78802,2000
78803,300
78804,400
78805,1000
78806,2000
78807,400
78808,200
78809,4000
78810,2000
78811,400
78812,400
78813,400
78814,400
78815,200
78816,2000
78817,200
78818,1000
78819,200
78820,300
78821,200
78822,2000
78823,200
78824,1000
78825,800
78826,600
78827,400
78828,400
78829,1000
78830,800
78831,100
78832,800
78833,600
78834,600
78835,800
78836,2000
78837,200
78838,800
78839,200
78840,200
78841,800
78842,800
78843,400
78844,400
78845,1000
78846,500
78847,2000
78848,600
78849,100
78850,300
78851,100
78852,2000
78853,2000
78854,200
78855,400
78856,400
78857,2000
78858,100
78859,800
78860,800
78861,100
78862,800
78863,200
78864,1000
78865,200
78866,100
78867,400
78868,600
78869,800
78870,400
78871,1000
78872,400
78873,1000
78874,800
78875,800
78876,1000
78877,300
78878,1000
78879,1000
78880,1000
78881,200
78882,500
78883,400
78884,800
78885,2000
78886,200
78887,800
78888,400
78889,200
78890,600
78891,400
78892,200
78893,500
78894,200
78895,200
78896,800
78897,200
78898,400
78899,1000
78900,200
78901,600
78902,400
78903,600
78904,1000
78905,600
78906,100
78907,600
78908,1000
78909,1000
78910,800
78911,800
78912,2000
78913,500
78914,2000
78915,200
78916,200
78917,1000
78918,1000
78919,1000
78920,1000
78921,1000
78922,200
78923,2000
78924,200
78925,400
78926,2000
78927,400
78928,200
78929,400
78930,600
78931,200
78932,500
78933,2000
78934,1000
78935,100
78936,1000
78937,600
78938,200
78939,400
78940,400
78941,400
78942,600
78943,200
78944,2000
78945,400
78946,400
78947,200
78948,400
78949,2000
78950,100
78951,2000
78952,800
78953,2000
78954,2000
78955,300
78956,2000
78957,300
78958,400
78959,600
78960,800
78961,800
78962,500
78963,1000
78964,400
78965,2000
78966,800
78967,600
78968,400
78969,800
78970,200
78971,200
78972,2000
78973,300
78974,1000
78975,1000
78976,2000
78977,1000
78978,600
78979,400
78980,1000
78981,800
78982,1000
78983,600
78984,600
78985,500
78986,400
78987,200
78988,2000
78989,100
78990,2000
78991,600
78992,400
78993,200
78994,200
78995,100
78996,400
78997,1000
78998,200
78999,400
79000,1000
79001,600
79002,200
79003,1000
79004,500
79005,2000
79006,2000
79007,400
79008,800
79009,2000
79010,800
79011,200
79012,600
79013,600
79014,200
79015,2000
79016,1000
79017,800
79018,100
79019,400
79020,400
79021,800
79022,100
79023,600
79024,200
79025,400
79026,500
79027,400
79028,1000
79029,2000
79030,600
79031,200
79032,200
79033,800
79034,400
79035,400
79036,800
79037,1000
79038,800
79039,1000
79040,200
79041,400
79042,600
79043,600
79044,400
79045,600
79046,600
79047,200
79048,800
79049,600
79050,1000
79051,1000
79052,500
79053,600
79054,300
79055,300
79056,300
79057,300
79058,2000
79059,400
79060,400
79061,1000
79062,100
79063,600
79064,400
79065,400
79066,400
79067,200
79068,200
79069,400
79070,400
79071,600
79072,1000
79073,200
79074,1000
79075,200
79076,2000
79077,2000
79078,1000
79079,800
79080,200
79081,800
79082,1000
79083,2000
79084,400
79085,800
79086,2000
79087,600
79088,2000
79089,200
79090,600
79091,1000
79092,200
79093,800
79094,600
79095,600
79096,2000
79097,800
79098,400
79099,200
79100,400
79101,800
79102,600
79103,200
79104,200
79105,200
79106,800
79107,800
79108,1000
79109,1000
79110,200
79111,1000
79112,1000
79113,600
79114,100
79115,400
79116,800
79117,800
79118,400
79119,800
79120,400
79121,200
79122,200
79123,600
79124,200
79125,1000
79126,1000
79127,200
79128,2000
79129,600
79130,1000
79131,200
79132,600
79133,300
79134,400
79135,4000
79136,800
79137,1000
79138,200
79139,1000
79140,1000
79141,800
79142,2000
